timestamp,voltage,current,temperature
2025-01-01 00:00:00,3.7002678472517276,0.008934516460272594,25.0
2025-01-01 00:00:01,3.700023695762872,0.0013189899907238253,25.0
2025-01-01 00:00:02,3.7005533137690034,0.010248344299383235,25.0
2025-01-01 00:00:03,3.700625413069491,0.011093672758116352,25.0
2025-01-01 00:00:04,3.7008172510919297,-0.015403509043254871,25.0
2025-01-01 00:00:05,3.700945181383049,0.010985298881068696,25.0
2025-01-01 00:00:06,3.701247066750939,0.0005277819101096124,25.0
2025-01-01 00:00:07,3.7011367053606974,0.012175457441730708,25.0
2025-01-01 00:00:08,3.7013437787416312,-0.013499486559891584,25.0
2025-01-01 00:00:09,3.701971652636152,-0.0029791476671308316,25.0
2025-01-01 00:00:10,3.7018708540362546,-0.021351803564947872,25.0
2025-01-01 00:00:11,3.7021953190434016,0.02450614070606112,25.0
2025-01-01 00:00:12,3.702394091302723,-0.002995228454897507,25.0
2025-01-01 00:00:13,3.702267453371528,0.003766042795614854,25.0
2025-01-01 00:00:14,3.7027169568530636,0.015051442607898311,25.0
2025-01-01 00:00:15,3.702948970389202,0.012995792796078685,25.0
2025-01-01 00:00:16,3.70313373091968,-0.002419849507863808,25.0
2025-01-01 00:00:17,3.7032098490230427,0.008034367241422894,25.0
2025-01-01 00:00:18,3.7035855990402458,0.0007772320491843659,25.0
2025-01-01 00:00:19,3.7038184684764297,-0.007238812226775609,25.0
2025-01-01 00:00:20,3.704016382561274,-0.017841750610912,25.0
2025-01-01 00:00:21,3.703987092681523,0.0005437714134939442,25.0
2025-01-01 00:00:22,3.704303250553806,-0.005138553081613896,25.0
2025-01-01 00:00:23,3.7044721981739452,0.001181405321762689,25.0
2025-01-01 00:00:24,3.70455419989004,0.0013876445337210903,25.0
2025-01-01 00:00:25,3.70483823585457,-0.0005560060098167886,25.0
2025-01-01 00:00:26,3.7049811049105847,-0.0021681132498862984,25.0
2025-01-01 00:00:27,3.7053079743648603,0.0048387654341992955,25.0
2025-01-01 00:00:28,3.7054908847186816,0.0027034886238804386,25.0
2025-01-01 00:00:29,3.7056626567915387,0.012487129181542243,25.0
2025-01-01 00:00:30,3.705904103252329,0.010373220341912721,25.0
2025-01-01 00:00:31,3.7060394795385996,0.018184608718496142,25.0
2025-01-01 00:00:32,3.7062582824747428,-0.01501818990094914,25.0
2025-01-01 00:00:33,3.7063860782888143,-0.010304139064175447,25.0
2025-01-01 00:00:34,3.706532616323239,-0.007960337975874124,25.0
2025-01-01 00:00:35,3.7065563519048332,0.012664438245694529,25.0
2025-01-01 00:00:36,3.706932416883097,-0.012815867216685267,25.0
2025-01-01 00:00:37,3.707189149032174,-0.004320977810177006,25.0
2025-01-01 00:00:38,3.7072388882717258,-0.0010382179990824395,25.0
2025-01-01 00:00:39,3.7075789687875202,0.005603341609587202,25.0
2025-01-01 00:00:40,3.7076444009184915,-0.00037783849112913765,25.0
2025-01-01 00:00:41,3.707889422411377,-0.0062049340762231325,25.0
2025-01-01 00:00:42,3.7080565940141805,0.005682854530976301,25.0
2025-01-01 00:00:43,3.708232544776989,0.005493607947531608,25.0
2025-01-01 00:00:44,3.7083674253200476,-0.013894362851842678,25.0
2025-01-01 00:00:45,3.7087200001670446,0.012772774607777487,25.0
2025-01-01 00:00:46,3.708831289901937,0.014307936582035542,25.0
2025-01-01 00:00:47,3.708877391416874,0.018402131765884778,25.0
2025-01-01 00:00:48,3.7091014393530286,-0.01641424221087478,25.0
2025-01-01 00:00:49,3.709336858677571,-0.002960358563600956,25.0
2025-01-01 00:00:50,3.7095285596739256,-0.008561376455205157,25.0
2025-01-01 00:00:51,3.7095896319884423,-0.002570610668874074,25.0
2025-01-01 00:00:52,3.7098689287295628,0.0012537516177157145,25.0
2025-01-01 00:00:53,3.7098954441018455,-0.0009741670955866882,25.0
2025-01-01 00:00:54,3.7103160017992587,-0.003686889862216421,25.0
2025-01-01 00:00:55,3.7102247026073982,0.0002460969199143614,25.0
2025-01-01 00:00:56,3.7106600883052168,-0.012631799116439009,25.0
2025-01-01 00:00:57,3.7107439997786384,-0.015415605650318019,25.0
2025-01-01 00:00:58,3.7110752168945593,-0.0070802298380154465,25.0
2025-01-01 00:00:59,3.7112289285181843,-0.00771000886907226,25.0
2025-01-01 00:01:00,3.7113405654870797,0.025031110463261678,25.0
2025-01-01 00:01:01,3.7114409733236715,-0.005680212937311974,25.0
2025-01-01 00:01:02,3.711655022128308,-0.00719625749397272,25.0
2025-01-01 00:01:03,3.711794954990561,-0.005393241933474765,25.0
2025-01-01 00:01:04,3.7120648885137744,-0.016951663467268473,25.0
2025-01-01 00:01:05,3.7120837269676614,-0.014185822595926363,25.0
2025-01-01 00:01:06,3.712272240874973,0.0026759989184911236,25.0
2025-01-01 00:01:07,3.7126198436918885,0.021804408248148204,25.0
2025-01-01 00:01:08,3.712783476763097,-0.005054781292738998,25.0
2025-01-01 00:01:09,3.7129546819961945,0.006676486749406532,25.0
2025-01-01 00:01:10,3.712893492535731,0.001998111251657443,25.0
2025-01-01 00:01:11,3.7133531648705658,-0.010507416870586136,25.0
2025-01-01 00:01:12,3.713346609153701,-0.001668638150742957,25.0
2025-01-01 00:01:13,3.713541099461963,-0.008715911112546777,25.0
2025-01-01 00:01:14,3.7137218241301517,-0.010141613501404547,25.0
2025-01-01 00:01:15,3.713910726785669,-0.0018198446398242215,25.0
2025-01-01 00:01:16,3.713963677654986,-0.0034992126744760777,25.0
2025-01-01 00:01:17,3.7144267136053477,0.01246741810995649,25.0
2025-01-01 00:01:18,3.7146210423977823,0.0020003667236927324,25.0
2025-01-01 00:01:19,3.714536874854451,0.006793796074605109,25.0
2025-01-01 00:01:20,3.714664287444835,-0.006727796680877351,25.0
2025-01-01 00:01:21,3.715065734212161,0.0020348235830729405,25.0
2025-01-01 00:01:22,3.715199051605574,0.0045418119721965106,25.0
2025-01-01 00:01:23,3.715387895339971,0.009629519960429383,25.0
2025-01-01 00:01:24,3.7154613454721273,6.53966384061849e-05,25.0
2025-01-01 00:01:25,3.715691942198617,-0.016946581778747898,25.0
2025-01-01 00:01:26,3.715909650601465,-0.0071551889452194555,25.0
2025-01-01 00:01:27,3.715894335779434,0.01405187445851807,25.0
2025-01-01 00:01:28,3.716308961111927,0.004871327886255215,25.0
2025-01-01 00:01:29,3.7162023998901317,-0.013464463008393608,25.0
2025-01-01 00:01:30,3.716449028945673,-0.011780850572951498,25.0
2025-01-01 00:01:31,3.7166368332492596,-0.013656955509549755,25.0
2025-01-01 00:01:32,3.7169925116897287,0.0004423464513332333,25.0
2025-01-01 00:01:33,3.7168660002082787,-0.009318211127981825,25.0
2025-01-01 00:01:34,3.71714945521269,0.0027897682820044885,25.0
2025-01-01 00:01:35,3.7173689326527604,0.0032819907072754234,25.0
2025-01-01 00:01:36,3.7176981343610285,-0.0014556509567866486,25.0
2025-01-01 00:01:37,3.717638498321302,0.014669871783577426,25.0
2025-01-01 00:01:38,3.7178363322949077,0.008327312322093343,25.0
2025-01-01 00:01:39,3.717829258911272,0.007705781480706155,25.0
2025-01-01 00:01:40,3.7180924877502326,-0.014337825114170368,25.0
2025-01-01 00:01:41,3.7180717841590245,-0.0016725351568845116,25.0
2025-01-01 00:01:42,3.718709498689631,0.006660216352586942,25.0
2025-01-01 00:01:43,3.7185330151165625,-0.011506701108260728,25.0
2025-01-01 00:01:44,3.7186722975891904,0.0033158950696829644,25.0
2025-01-01 00:01:45,3.7189121476005877,0.006720590402350968,25.0
2025-01-01 00:01:46,3.7190997514660427,0.00370402627131199,25.0
2025-01-01 00:01:47,3.7195168995316266,0.006513006696821346,25.0
2025-01-01 00:01:48,3.7194456770443654,-0.0025121561782100567,25.0
2025-01-01 00:01:49,3.7196708675140586,-0.00452069197513421,25.0
2025-01-01 00:01:50,3.719678487672765,0.007276968304112984,25.0
2025-01-01 00:01:51,3.71978425194616,-0.004428730672078913,25.0
2025-01-01 00:01:52,3.7201353412267726,0.005806124010868898,25.0
2025-01-01 00:01:53,3.7202277704698385,0.019428593138210267,25.0
2025-01-01 00:01:54,3.720613265731616,0.0009631330147384624,25.0
2025-01-01 00:01:55,3.7205758052037208,-0.012133541801053289,25.0
2025-01-01 00:01:56,3.7207109504423714,0.00519550696017829,25.0
2025-01-01 00:01:57,3.720881905439974,-0.019163071137987236,25.0
2025-01-01 00:01:58,3.721099648709668,-0.010432306481282906,25.0
2025-01-01 00:01:59,3.721193238897074,0.009883214694106995,25.0
2025-01-01 00:02:00,3.721444341968381,-0.01587592976084489,25.0
2025-01-01 00:02:01,3.7214209446436626,-0.005581306194134702,25.0
2025-01-01 00:02:02,3.721659095032089,0.026638244255433912,25.0
2025-01-01 00:02:03,3.721755871956354,-0.013584940940092396,25.0
2025-01-01 00:02:04,3.7219489318980883,0.00040681433129281233,25.0
2025-01-01 00:02:05,3.722127090204728,3.657540627441338e-05,25.0
2025-01-01 00:02:06,3.7221630491707662,-0.010429051724969798,25.0
2025-01-01 00:02:07,3.7224315079469847,0.014188086090783925,25.0
2025-01-01 00:02:08,3.7225822862242977,-0.00857915758784812,25.0
2025-01-01 00:02:09,3.722838481432228,-0.009219627038006552,25.0
2025-01-01 00:02:10,3.722825832052697,-0.011719152046834711,25.0
2025-01-01 00:02:11,3.7231261399053412,0.0029707287468306526,25.0
2025-01-01 00:02:12,3.723245766911563,-0.00419541792179943,25.0
2025-01-01 00:02:13,3.7233952669824726,0.00014936485046301685,25.0
2025-01-01 00:02:14,3.7234465258047864,-0.010390886290124466,25.0
2025-01-01 00:02:15,3.723806637211134,-0.006523959137550366,25.0
2025-01-01 00:02:16,3.723692729644314,-0.031664329364513945,25.0
2025-01-01 00:02:17,3.724022237614245,-0.004123166161243778,25.0
2025-01-01 00:02:18,3.724038889869071,0.00561263841052075,25.0
2025-01-01 00:02:19,3.7243483991481026,0.012425350139213752,25.0
2025-01-01 00:02:20,3.724339343699803,0.008538181744151704,25.0
2025-01-01 00:02:21,3.7247315838609523,-0.02150163692044426,25.0
2025-01-01 00:02:22,3.7247214881502697,0.005193751672175744,25.0
2025-01-01 00:02:23,3.7248768575349973,-0.009770749354730825,25.0
2025-01-01 00:02:24,3.725187784213339,0.008856539020019146,25.0
2025-01-01 00:02:25,3.7252461082225126,0.006789026815289018,25.0
2025-01-01 00:02:26,3.7253677234653653,0.0004848611625457688,25.0
2025-01-01 00:02:27,3.725351393445888,0.003934510573978153,25.0
2025-01-01 00:02:28,3.7258521425362634,0.011664977215395379,25.0
2025-01-01 00:02:29,3.725665223136335,0.016200952593738806,25.0
2025-01-01 00:02:30,3.7259692195792504,-0.0031341323972354264,25.0
2025-01-01 00:02:31,3.726131751796271,0.013118514492029026,25.0
2025-01-01 00:02:32,3.7262853327738132,-0.009002264761725498,25.0
2025-01-01 00:02:33,3.7263439015934785,0.008432052712932516,25.0
2025-01-01 00:02:34,3.7264920721109225,0.012162543346935645,25.0
